지역,대학,계열,전형유형,세부전형명,모집단위명,입결등급 기준,2019,2020,2021,2022,수시등급 트렌드,평균등급,2019등급,2020등급,2021등급,2022등급,평균
경기,가톨릭대,인문,2.학생부교과,지역균형전형,영어영문학부,최종등록자평균,2.71,2.4,3.8,3.19,,3.03,2등급,2등급,3등급,3등급,3등급
경기,가톨릭대,인문,2.학생부교과,지역균형전형,일어일본문화학과,최종등록자평균,2.94,2.6,3.18,3.41,,3.03,2등급,2등급,3등급,3등급,3등급
경기,가톨릭대,인문,2.학생부교과,지역균형전형,중국언어문화학과,최종등록자평균,2.79,2.6,3.56,3.7,,3.16,2등급,2등급,3등급,3등급,3등급
경기,가톨릭대,인문,2.학생부교과,지역균형전형,철학과,최종등록자평균,2.79,2.8,2.76,3.3,,2.91,2등급,2등급,2등급,3등급,2등급
경기,가톨릭대,인문,2.학생부교과,지역균형전형,프랑스어문화학과,최종등록자평균,2.69,2.5,3.17,3.69,,3.01,2등급,2등급,3등급,3등급,3등급
경기,가톨릭대,인문,2.학생부교과,지역균형전형,행정학과,최종등록자평균,2.55,2.3,3.81,3.12,,2.95,2등급,2등급,3등급,3등급,2등급
경기,가톨릭대,인문,2.학생부교과,지역균형전형,회계학과,최종등록자평균,2.71,2.3,3.53,3.13,,2.92,2등급,2등급,3등급,3등급,2등급
경기,가톨릭대,인문,1.학생부종합,가톨릭지도자추천전형,경영학과,최종등록자평균,3.81,3.4,4.5,3.36,,3.77,3등급,3등급,4등급,3등급,3등급
경기,가톨릭대,인문,1.학생부종합,가톨릭지도자추천전형,경제학과,최종등록자평균,4.01,4.1,3.89,3.77,,3.94,4등급,4등급,3등급,3등급,3등급
경기,가톨릭대,인문,1.학생부종합,가톨릭지도자추천전형,국사학과,최종등록자평균,,3.9,4.55,4.19,,4.21,,3등급,4등급,4등급,4등급
경기,가톨릭대,인문,1.학생부종합,가톨릭지도자추천전형,국제학부,최종등록자평균,6.49,3.1,3.59,4.59,,4.44,6등급,3등급,3등급,4등급,4등급
경기,가톨릭대,인문,1.학생부종합,가톨릭지도자추천전형,사회복지학과,최종등록자평균,3.52,3.3,3.32,4.18,,3.58,3등급,3등급,3등급,4등급,3등급
경기,가톨릭대,인문,1.학생부종합,가톨릭지도자추천전형,심리학과,최종등록자평균,2.93,2.9,3.04,3.4,,3.07,2등급,2등급,3등급,3등급,3등급
경기,가톨릭대,인문,1.학생부종합,가톨릭지도자추천전형,영어영문학부,최종등록자평균,4.06,4.1,3.82,3.71,,3.92,4등급,4등급,3등급,3등급,3등급
경기,가톨릭대,인문,1.학생부종합,가톨릭지도자추천전형,특수교육과,최종등록자평균,2.87,3.2,3.31,2.83,,3.05,2등급,3등급,3등급,2등급,3등급
경기,가톨릭대,인문,1.학생부종합,가톨릭지도자추천전형,회계학과,최종등록자평균,3.83,4.5,4.7,4.02,,4.26,3등급,4등급,4등급,4등급,4등급
경기,가톨릭대,인문,1.학생부종합,잠재능력우수자전형,경영학과,최종등록자평균,3.7,3.3,3.64,3.66,,3.58,3등급,3등급,3등급,3등급,3등급
경기,가톨릭대,인문,1.학생부종합,잠재능력우수자전형,경제학과,최종등록자평균,3.6,3.5,3.61,3.93,,3.66,3등급,3등급,3등급,3등급,3등급
경기,가톨릭대,인문,1.학생부종합,잠재능력우수자전형,국사학과,최종등록자평균,,4,3.39,3.79,,3.73,,4등급,3등급,3등급,3등급
경기,가톨릭대,인문,1.학생부종합,잠재능력우수자전형,국어국문학과,최종등록자평균,,3.3,3.38,3.28,,3.32,,3등급,3등급,3등급,3등급
경기,가톨릭대,인문,1.학생부종합,잠재능력우수자전형,국제학부,최종등록자평균,4.36,3.6,4.01,3.44,,3.85,4등급,3등급,4등급,3등급,3등급
경기,가톨릭대,인문,1.학생부종합,잠재능력우수자전형,법학과,최종등록자평균,3.64,3.5,3.48,3.54,,3.54,3등급,3등급,3등급,3등급,3등급
경기,가톨릭대,인문,1.학생부종합,잠재능력우수자전형,사회복지학과,최종등록자평균,3.31,3.3,3.34,3.22,,3.29,3등급,3등급,3등급,3등급,3등급
경기,가톨릭대,인문,1.학생부종합,잠재능력우수자전형,사회학과,최종등록자평균,3.65,2.9,3.58,3.95,,3.52,3등급,2등급,3등급,3등급,3등급
경기,가톨릭대,인문,1.학생부종합,잠재능력우수자전형,심리학과,최종등록자평균,3.03,2.6,2.99,2.78,,2.85,3등급,2등급,2등급,2등급,2등급
경기,가톨릭대,인문,1.학생부종합,잠재능력우수자전형,영어영문학부,최종등록자평균,3.9,3.4,3.97,3.69,,3.74,3등급,3등급,3등급,3등급,3등급
경기,가톨릭대,인문,1.학생부종합,잠재능력우수자전형,일어일본문화학과,최종등록자평균,5.45,4.9,4.44,4.54,,4.83,5등급,4등급,4등급,4등급,4등급
경기,가톨릭대,인문,1.학생부종합,잠재능력우수자전형,중국언어문화학과,최종등록자평균,6.18,4,3.88,5.33,,4.85,6등급,4등급,3등급,5등급,4등급
경기,가톨릭대,인문,1.학생부종합,잠재능력우수자전형,철학과,최종등록자평균,3.64,4,4.14,3.84,,3.91,3등급,4등급,4등급,3등급,3등급
경기,가톨릭대,인문,1.학생부종합,잠재능력우수자전형,특수교육과,최종등록자평균,2.93,2.7,3.04,3.48,,3.04,2등급,2등급,3등급,3등급,3등급
경기,가톨릭대,인문,1.학생부종합,잠재능력우수자전형,프랑스어문화학과,최종등록자평균,4.11,5,4.53,5.34,,4.75,4등급,5등급,4등급,5등급,4등급
경기,가톨릭대,인문,1.학생부종합,잠재능력우수자전형,행정학과,최종등록자평균,3.23,3.5,3.41,3.45,,3.4,3등급,3등급,3등급,3등급,3등급
경기,가톨릭대,인문,1.학생부종합,잠재능력우수자전형,회계학과,최종등록자평균,3.93,3.4,3.6,3.81,,3.69,3등급,3등급,3등급,3등급,3등급
경기,가톨릭대,자연,2.학생부교과,지역균형전형,간호학과,최종등록자평균,1.8,1.8,1.91,1.96,,1.87,1등급,1등급,1등급,1등급,1등급
경기,가톨릭대,자연,2.학생부교과,지역균형전형,공간디자인소비자학과,최종등록자평균,,2.9,2.95,2.79,,2.88,,2등급,2등급,2등급,2등급
경기,가톨릭대,자연,2.학생부교과,지역균형전형,물리학과,최종등록자평균,,3,3.45,3.52,,3.32,,3등급,3등급,3등급,3등급
경기,가톨릭대,자연,2.학생부교과,지역균형전형,미디어기술콘텐츠학과,최종등록자평균,2.55,2.4,4.07,3.11,,3.03,2등급,2등급,4등급,3등급,3등급
경기,가톨릭대,자연,2.학생부교과,지역균형전형,바이오메디컬화학공학과,최종등록자평균,,2.2,2.24,2.58,,2.34,,2등급,2등급,2등급,2등급
경기,가톨릭대,자연,2.학생부교과,지역균형전형,생명공학과,최종등록자평균,,2.4,2.52,2.34,,2.42,,2등급,2등급,2등급,2등급
경기,가톨릭대,자연,2.학생부교과,지역균형전형,수학과,최종등록자평균,,3,3.09,3.13,,3.07,,3등급,3등급,3등급,3등급
경기,가톨릭대,자연,2.학생부교과,지역균형전형,식품영양학과,최종등록자평균,,2.9,2.84,2.79,,2.84,,2등급,2등급,2등급,2등급
경기,가톨릭대,자연,2.학생부교과,지역균형전형,아동학과,최종등록자평균,,2.7,3.25,2.98,,2.98,,2등급,3등급,2등급,2등급
경기,가톨릭대,자연,2.학생부교과,지역균형전형,에너지환경공학과,최종등록자평균,,2.4,3.6,2.97,,2.99,,2등급,3등급,2등급,2등급
경기,가톨릭대,자연,2.학생부교과,지역균형전형,의류학과,최종등록자평균,,2.6,3.21,3.17,,2.99,,2등급,3등급,3등급,2등급
경기,가톨릭대,자연,2.학생부교과,지역균형전형,정보통신전자공학부,최종등록자평균,2.63,2.6,3.49,3.06,,2.95,2등급,2등급,3등급,3등급,2등급
경기,가톨릭대,자연,2.학생부교과,지역균형전형,컴퓨터정보공학부,최종등록자평균,2.71,2.6,3.02,2.91,,2.81,2등급,2등급,3등급,2등급,2등급
경기,가톨릭대,자연,2.학생부교과,지역균형전형,화학과,최종등록자평균,,2.5,2.63,2.69,,2.61,,2등급,2등급,2등급,2등급
경기,가톨릭대,자연,1.학생부종합,가톨릭지도자추천전형,공간디자인소비자학과,최종등록자평균,,4.1,3.85,4.57,,4.17,,4등급,3등급,4등급,4등급
경기,가톨릭대,자연,1.학생부종합,가톨릭지도자추천전형,미디어기술콘텐츠학과,최종등록자평균,4.27,3.5,4.34,4.21,,4.08,4등급,3등급,4등급,4등급,4등급
경기,가톨릭대,자연,1.학생부종합,가톨릭지도자추천전형,바이오메디컬화학공학과,최종등록자평균,,3.8,3.34,3.11,,3.42,,3등급,3등급,3등급,3등급
경기,가톨릭대,자연,1.학생부종합,가톨릭지도자추천전형,생명공학과,최종등록자평균,,3.4,3.68,3.45,,3.51,,3등급,3등급,3등급,3등급
경기,가톨릭대,자연,1.학생부종합,가톨릭지도자추천전형,식품영양학과,최종등록자평균,,5.3,3.39,3.62,,4.1,,5등급,3등급,3등급,4등급
경기,가톨릭대,자연,1.학생부종합,가톨릭지도자추천전형,아동학과,최종등록자평균,,4,4.12,3.41,,3.84,,4등급,4등급,3등급,3등급
경기,가톨릭대,자연,1.학생부종합,가톨릭지도자추천전형,에너지환경공학과,최종등록자평균,,3.4,3.01,3.6,,3.34,,3등급,3등급,3등급,3등급
경기,가톨릭대,자연,1.학생부종합,가톨릭지도자추천전형,의류학과,최종등록자평균,,4.2,5.25,4.04,,4.5,,4등급,5등급,4등급,4등급
경기,가톨릭대,자연,1.학생부종합,가톨릭지도자추천전형,정보통신전자공학부,최종등록자평균,3.91,3.1,4.11,4.51,,3.91,3등급,3등급,4등급,4등급,3등급
경기,가톨릭대,자연,1.학생부종합,가톨릭지도자추천전형,컴퓨터정보공학부,최종등록자평균,3.84,3.3,5.87,4.47,,4.37,3등급,3등급,5등급,4등급,4등급
경기,가톨릭대,자연,1.학생부종합,잠재능력우수자전형,공간디자인소비자학과,최종등록자평균,,3.9,4.29,4.19,,4.13,,3등급,4등급,4등급,4등급
경기,가톨릭대,자연,1.학생부종합,잠재능력우수자전형,물리학과,최종등록자평균,3.98,3.9,3.73,4.65,,4.07,3등급,3등급,3등급,4등급,4등급
경기,가톨릭대,자연,1.학생부종합,잠재능력우수자전형,미디어기술콘텐츠학과,최종등록자평균,4.95,4.1,3.92,3.51,,4.12,4등급,4등급,3등급,3등급,4등급
경기,가톨릭대,자연,1.학생부종합,잠재능력우수자전형,바이오메디컬화학공학과,최종등록자평균,,3.4,3.32,3.03,,3.25,,3등급,3등급,3등급,3등급
경기,가톨릭대,자연,1.학생부종합,잠재능력우수자전형,생명과학과,최종등록자평균,,3.5,3.36,3.03,,3.3,,3등급,3등급,3등급,3등급
경기,가톨릭대,자연,1.학생부종합,잠재능력우수자전형,수학과,최종등록자평균,,3.4,3.42,3.24,,3.35,,3등급,3등급,3등급,3등급
경기,가톨릭대,자연,1.학생부종합,잠재능력우수자전형,식품영양학과,최종등록자평균,,3.3,3.23,3.32,,3.28,,3등급,3등급,3등급,3등급
경기,가톨릭대,자연,1.학생부종합,잠재능력우수자전형,아동학과,최종등록자평균,,3.5,3.96,4.09,,3.85,,3등급,3등급,4등급,3등급
경기,가톨릭대,자연,1.학생부종합,잠재능력우수자전형,에너지환경공학과,최종등록자평균,,3.5,3.87,3.59,,3.65,,3등급,3등급,3등급,3등급
경기,가톨릭대,자연,1.학생부종합,잠재능력우수자전형,의류학과,최종등록자평균,,3.6,3.95,3.98,,3.84,,3등급,3등급,3등급,3등급
경기,가톨릭대,자연,1.학생부종합,잠재능력우수자전형,정보통신전자공학부,최종등록자평균,3.83,4.1,4.33,3.69,,3.99,3등급,4등급,4등급,3등급,3등급
경기,가톨릭대,자연,1.학생부종합,잠재능력우수자전형,컴퓨터정보공학부,최종등록자평균,4.14,3.7,3.81,3.84,,3.87,4등급,3등급,3등급,3등급,3등급
경기,가톨릭대,자연,1.학생부종합,잠재능력우수자전형,화학과,최종등록자평균,,3.8,3.1,3.11,,3.34,,3등급,3등급,3등급,3등급
경기,가톨릭대,자연,1.학생부종합,학교장추천전형,간호학과,최종등록자평균,,2.1,1.99,1.97,,2.02,,2등급,1등급,1등급,2등급
경기,가톨릭대,자연,1.학생부종합,학교장추천전형,의예과,최종등록자평균,,1.1,1.26,1.18,,1.18,,1등급,1등급,1등급,1등급
경기,강남대,인문,2.학생부교과,학교장추천전형,글로벌경영학부,최종등록자 80%컷,3.1,2.7,4.8,3.65,,3.56,3등급,2등급,4등급,3등급,3등급
경기,강남대,인문,2.학생부교과,학교장추천전형,글로벌문화학부,최종등록자 80%컷,3.3,2.6,4,3.9,,3.45,3등급,2등급,4등급,3등급,3등급
경기,강남대,인문,2.학생부교과,학교장추천전형,사회복지학부,최종등록자 80%컷,2.6,2.1,4.2,3.42,,3.08,2등급,2등급,4등급,3등급,3등급
경기,강남대,인문,2.학생부교과,학교장추천전형,사회복지학부(야),최종등록자 80%컷,4,3.8,4.4,4.95,,4.29,4등급,3등급,4등급,4등급,4등급
경기,강남대,인문,2.학생부교과,학교장추천전형,실버산업학과,최종등록자 80%컷,3.5,3,3.6,4.28,,3.6,3등급,3등급,3등급,4등급,3등급
경기,강남대,인문,2.학생부교과,학교장추천전형,정경학부,최종등록자 80%컷,3,2.6,4.2,3.87,,3.42,3등급,2등급,4등급,3등급,3등급
경기,강남대,인문,1.학생부종합,서류면접전형,교육학과,최종등록자 80%컷,3.4,3.4,4.5,4.15,,3.86,3등급,3등급,4등급,4등급,3등급
경기,강남대,인문,1.학생부종합,서류면접전형,글로벌경영학부,최종등록자 80%컷,4,3.8,4.5,4.55,,4.21,4등급,3등급,4등급,4등급,4등급
경기,강남대,인문,1.학생부종합,서류면접전형,글로벌문화학부,최종등록자 80%컷,4,3.9,4.7,4.32,,4.23,4등급,3등급,4등급,4등급,4등급
경기,강남대,인문,1.학생부종합,서류면접전형,기독교학과,최종등록자 80%컷,4.9,4.9,5.8,,,5.2,4등급,4등급,5등급,,5등급
경기,강남대,인문,1.학생부종합,서류면접전형,사회복지학부,최종등록자 80%컷,3.4,3.6,4.1,3.98,,3.77,3등급,3등급,4등급,3등급,3등급
경기,강남대,인문,1.학생부종합,서류면접전형,실버산업학과,최종등록자 80%컷,4.2,4.1,5.2,4.99,,4.62,4등급,4등급,5등급,4등급,4등급
경기,강남대,인문,1.학생부종합,서류면접전형,유아교육과,최종등록자 80%컷,3,3.3,3.7,4.06,,3.52,3등급,3등급,3등급,4등급,3등급
경기,강남대,인문,1.학생부종합,서류면접전형,정경학부,최종등록자 80%컷,3.8,4.1,4.7,4.66,,4.32,3등급,4등급,4등급,4등급,4등급
경기,강남대,인문,1.학생부종합,서류면접전형,중등특수교육과,최종등록자 80%컷,3,3.1,3.7,3.64,,3.36,3등급,3등급,3등급,3등급,3등급
경기,강남대,인문,1.학생부종합,서류면접전형,초등특수교육과,최종등록자 80%컷,2.7,3,3.6,3.58,,3.22,2등급,3등급,3등급,3등급,3등급
경기,강남대,인문,1.학생부종합,학생부전형,교육학과,최종등록자 80%컷,,3.2,3.5,3.86,,3.52,,3등급,3등급,3등급,3등급
경기,강남대,인문,1.학생부종합,학생부전형,글로벌경영학부,최종등록자 80%컷,3.6,3.6,4,4.13,,3.83,3등급,3등급,4등급,4등급,3등급
경기,강남대,인문,1.학생부종합,학생부전형,글로벌문화학부,최종등록자 80%컷,3.4,3.8,4.4,4.28,,3.97,3등급,3등급,4등급,4등급,3등급
경기,강남대,인문,1.학생부종합,학생부전형,사회복지학부,최종등록자 80%컷,2.8,3,4.1,4.18,,3.52,2등급,3등급,4등급,4등급,3등급
경기,강남대,인문,1.학생부종합,학생부전형,사회복지학부(야),최종등록자 80%컷,4.3,4.6,5.2,5.47,,4.89,4등급,4등급,5등급,5등급,4등급
경기,강남대,인문,1.학생부종합,학생부전형,실버산업학과,최종등록자 80%컷,3.8,4.2,4.7,4.6,,4.33,3등급,4등급,4등급,4등급,4등급
경기,강남대,인문,1.학생부종합,학생부전형,유아교육과,최종등록자 80%컷,,2.8,3.6,3.62,,3.34,,2등급,3등급,3등급,3등급
경기,강남대,인문,1.학생부종합,학생부전형,정경학부,최종등록자 80%컷,3.5,3.5,4.6,4.35,,3.99,3등급,3등급,4등급,4등급,3등급
경기,강남대,인문,1.학생부종합,학생부전형,중등특수교육과,최종등록자 80%컷,,2.7,3.2,4.25,,3.38,,2등급,3등급,4등급,3등급
경기,강남대,인문,1.학생부종합,학생부전형,초등특수교육과,최종등록자 80%컷,,2.3,4.1,,,3.2,,2등급,4등급,,3등급
경기,강남대,자연,2.학생부교과,학교장추천전형,ICT융합공학부,최종등록자 80%컷,3.2,2.9,3.8,4.14,,3.51,3등급,2등급,3등급,4등급,3등급
경기,강남대,자연,2.학생부교과,학교장추천전형,부동산건설학부,최종등록자 80%컷,3.7,3.2,3.8,4.46,,3.79,3등급,3등급,3등급,4등급,3등급
